P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
1045.62,0,1252.53,0,1485.14,0
1077.41,0,25.95,0,9.69,0
1286.16,0,254.67,0,11.23,0
17.99,0,26.6,0,1448.92,0
18.34,0,27.91,0,227.18,0
2302.27,0,1056.06,0,637.87,0
1060.71,0,649.98,0,1441.64,0
18.0,0,27.03,0,1048.7,0
11226.3,0,25.44,0,1076.42,0
7646.63,0,1072.35,0,9.06,0
1028.49,0,25.17,0,9.06,0
1284.49,0,1294.48,0,1667.39,0
3314.12,0,1493.7,0,1467.14,0
18.82,0,26.37,0,226.45,0
436.56,0,25.73,0,232.06,0
842.16,0,251.82,0,8.65,0
2101.82,0,3164.34,0,1233.68,0
1076.8,0,26.25,0,9.23,0
18.05,0,27.3,0,633.21,0
1048.7,0,643.57,0,8.78,0
843.83,0,26.15,0,225.77,0
18.92,0,27.24,0,11.39,0
18.06,0,25.28,0,1276.92,0
1061.0,0,2739.25,0,1268.85,0
18.05,0,1088.28,0,12.77,0
17.12,0,26.21,0,3089.94,0
17.29,0,28.38,0,1069.37,0
1062.73,0,1895.05,0,7431.06,0
1073.48,0,25.95,0,2718.53,0
1076.8,0,1275.11,0,1436.61,0
17.87,0,26.03,0,629.28,0
841.43,0,26.81,0,227.78,0
2468.36,0,27.01,0,17.37,0
18.54,0,30.45,0,13232.94,0
433.14,0,27.16,0,11.43,0
18.24,0,3515.61,0,12.33,0
17.43,0,3793.52,0,2692.19,0
1030.97,0,29.44,0,1651.77,0
17.89,0,1242.74,0,14.65,0
1868.19,0,1058.28,0,9.81,0
1500.58,0,1498.19,0,10.3,0
2068.73,0,27.08,0,2283.79,0
1708.34,0,251.97,0,1065.46,0
19.18,0,25.86,0,9.44,0
2081.35,0,29.24,0,9.31,0
20.96,0,2696.23,0,9.73,0
1046.25,0,26.8,0,9.92,0
1075.02,0,26.06,0,1062.75,0
17.96,0,1291.29,0,14.68,0
3347.53,0,30.93,0,1051.92,0
2317.22,0,30.54,0,234.16,0
