P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
8.75,0,5.08,0,13.82,0,5.75,0,4.67,0
8.69,0,5.06,0,15.3,0,5.74,0,4.31,0
8.45,0,5.05,0,15.02,0,5.83,0,4.53,0
8.07,0,5.25,0,14.94,0,6.49,0,4.27,0
8.01,0,5.61,0,15.12,0,6.24,0,4.28,0
8.97,0,6.06,0,14.68,0,6.4,0,5.4,0
8.27,0,5.7,0,14.46,0,6.19,0,5.25,0
8.29,0,5.09,0,14.38,0,5.67,0,4.26,0
9.19,0,4.88,0,14.59,0,5.65,0,4.15,0
7.99,0,5.04,0,14.99,0,5.6,0,4.74,0
8.21,0,5.04,0,17.21,0,5.62,0,4.29,0
8.62,0,5.09,0,14.98,0,5.73,0,4.86,0
8.81,0,5.33,0,18.78,0,5.8,0,5.83,0
8.75,0,5.65,0,15.5,0,6.01,0,4.39,0
9.07,0,6.39,0,15.42,0,6.86,0,4.26,0
8.93,0,5.98,0,13.8,0,6.75,0,4.27,0
8.65,0,5.11,0,15.39,0,7.91,0,4.23,0
8.77,0,5.11,0,13.99,0,6.3,0,4.86,0
8.09,0,5.05,0,13.71,0,7.84,0,5.2,0
8.2,0,5.08,0,17.83,0,6.58,0,5.06,0
8.99,0,5.02,0,14.32,0,6.25,0,4.27,0
8.69,0,5.02,0,17.29,0,5.91,0,4.33,0
8.13,0,5.09,0,15.28,0,5.64,0,4.17,0
9.79,0,5.34,0,14.61,0,5.58,0,4.28,0
8.15,0,5.68,0,15.03,0,5.58,0,4.43,0
8.48,0,5.86,0,14.69,0,5.93,0,5.23,0
8.78,0,5.53,0,14.4,0,5.7,0,4.67,0
8.79,0,5.12,0,14.85,0,5.78,0,4.25,0
9.21,0,4.91,0,14.98,0,5.79,0,4.25,0
8.44,0,4.9,0,15.21,0,6.36,0,4.29,0
8.43,0,4.92,0,15.6,0,6.39,0,4.46,0
8.69,0,5.03,0,15.4,0,6.29,0,4.62,0
