P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
19.48,0,27.32,0,7.7,0
17.23,0,26.81,0,8.21,0
437.68,0,29.98,0,8.62,0
18.02,0,26.73,0,7.84,0
20.42,0,1068.38,0,8.03,0
18.17,0,1077.69,0,7.93,0
18.57,0,30.17,0,8.31,0
17.58,0,25.21,0,8.45,0
16.53,0,1067.4,0,9.01,0
1051.48,0,26.32,0,8.42,0
18.16,0,1043.44,0,8.75,0
17.79,0,25.93,0,8.18,0
17.93,0,24.41,0,7.9,0
1058.37,0,24.39,0,10.0,0
19.97,0,24.58,0,8.67,0
17.34,0,28.33,0,8.14,0
17.22,0,23.62,0,7.92,0
1060.74,0,23.35,0,7.95,0
18.17,0,23.93,0,8.82,0
1050.68,0,24.44,0,8.55,0
18.31,0,28.09,0,8.05,0
17.36,0,24.95,0,8.27,0
17.61,0,23.39,0,7.96,0
17.23,0,23.58,0,8.16,0
18.38,0,23.92,0,8.71,0
17.79,0,25.47,0,8.77,0
16.28,0,25.87,0,8.36,0
16.52,0,26.14,0,8.33,0
16.81,0,25.35,0,9.0,0
17.19,0,25.44,0,8.32,0
16.83,0,26.8,0,8.71,0
16.66,0,25.55,0,8.61,0
17.4,0,26.58,0,8.28,0
1064.09,0,24.96,0,7.98,0
1077.43,0,23.52,0,8.86,0
17.93,0,26.82,0,8.41,0
18.41,0,23.4,0,8.99,0
18.26,0,1088.4,0,8.55,0
18.29,0,26.13,0,8.32,0
15.98,0,24.78,0,8.32,0
16.14,0,29.03,0,9.38,0
16.08,0,24.63,0,8.57,0
16.13,0,24.95,0,8.37,0
16.7,0,23.61,0,9.03,0
1052.31,0,23.38,0,8.02,0
17.17,0,24.75,0,8.42,0
239.39,0,24.91,0,8.2,0
21.41,0,1084.47,0,8.18,0
17.27,0,25.82,0,7.95,0
17.8,0,26.37,0,7.75,0
17.17,0,25.33,0,9.47,0
16.61,0,24.17,0,7.7,0
16.57,0,27.56,0,7.73,0
17.33,0,24.9,0,8.26,0
16.58,0,25.16,0,8.65,0
17.24,0,24.9,0,9.39,0
237.12,0,1055.7,0,7.9,0
44.78,0,28.93,0,8.08,0
1040.99,0,29.29,0,8.3,0
18.22,0,29.18,0,8.96,0
19.46,0,27.38,0,8.13,0
18.77,0,25.34,0,8.6,0
18.39,0,29.44,0,8.11,0
18.92,0,25.81,0,8.78,0
1064.19,0,26.92,0,8.69,0
1487.38,0,25.69,0,8.21,0
1049.81,0,24.96,0,9.16,0
18.57,0,1091.33,0,8.24,0
17.96,0,26.39,0,7.91,0
17.04,0,25.92,0,7.86,0
240.32,0,24.71,0,7.79,0
34.7,0,25.95,0,7.85,0
33.54,0,25.74,0,8.32,0
31.91,0,30.06,0,7.7,0
19.09,0,24.0,0,7.7,0
18.66,0,23.23,0,8.13,0
1026.39,0,24.45,0,9.79,0
1078.04,0,29.59,0,8.33,0
22.08,0,25.33,0,10.42,0
22.7,0,26.17,0,8.16,0
23.09,0,26.83,0,8.48,0
17.99,0,24.0,0,8.24,0
17.73,0,23.82,0,7.97,0
17.56,0,23.95,0,8.02,0
1086.23,0,23.44,0,7.95,0
18.19,0,1063.56,0,8.29,0
19.28,0,26.03,0,8.75,0
16.48,0,28.1,0,9.36,0
16.6,0,23.71,0,7.99,0
16.44,0,25.71,0,8.68,0
16.62,0,26.16,0,8.02,0
17.38,0,26.32,0,8.23,0
17.19,0,1058.66,0,8.15,0
239.79,0,25.88,0,8.34,0
20.76,0,28.11,0,9.36,0
18.75,0,26.48,0,1230.16,0
228.07,0,1094.16,0,10.62,0
1078.38,0,25.84,0,9.5,0
18.0,0,25.91,0,8.54,0
17.25,0,23.43,0,1063.93,0
18.19,0,24.75,0,8.81,0
17.92,0,23.67,0,9.04,0
1033.56,0,23.66,0,9.37,0
17.93,0,24.12,0,9.6,0
237.22,0,24.46,0,9.42,0
241.0,0,24.04,0,8.75,0
20.26,0,24.48,0,220.06,0
1080.57,0,24.62,0,1055.57,0
19.35,0,24.41,0,8.19,0
236.05,0,24.7,0,8.27,0
19.94,0,25.13,0,8.35,0
226.12,0,1058.64,0,7.97,0
1029.21,0,25.62,0,8.13,0
18.25,0,26.79,0,8.58,0
239.28,0,24.72,0,8.59,0
18.37,0,1037.17,0,10.13,0
18.45,0,24.97,0,8.9,0
18.25,0,25.02,0,8.76,0
16.88,0,28.01,0,8.71,0
16.81,0,24.22,0,8.43,0
17.97,0,24.26,0,8.41,0
1083.27,0,24.04,0,8.22,0
18.19,0,25.0,0,8.26,0
1050.12,0,24.16,0,8.31,0
18.68,0,23.77,0,8.96,0
17.15,0,24.13,0,230.89,0
16.89,0,25.0,0,27.3,0
16.94,0,1305.59,0,10.13,0
1036.47,0,26.01,0,8.12,0
17.91,0,25.54,0,8.45,0
1050.56,0,1048.51,0,8.07,0
17.95,0,30.36,0,8.2,0
17.03,0,27.24,0,228.74,0
17.03,0,26.88,0,1072.49,0
17.03,0,25.0,0,8.47,0
17.11,0,24.81,0,230.32,0
16.53,0,25.76,0,8.55,0
16.97,0,24.75,0,9.16,0
16.58,0,1084.59,0,9.63,0
17.23,0,25.86,0,12.47,0
1039.04,0,27.09,0,8.62,0
18.53,0,24.93,0,13.4,0
18.76,0,23.54,0,8.9,0
17.14,0,24.73,0,10.01,0
19.16,0,24.51,0,8.97,0
17.33,0,24.09,0,8.84,0
16.81,0,1321.1,0,9.72,0
1040.52,0,26.04,0,8.56,0
18.23,0,26.76,0,8.85,0
