P-256_Time_ms,P-256_Bytes_Total,x25519_Time_ms,x25519_Bytes_Total,p256_mlkem512_Time_ms,p256_mlkem512_Bytes_Total,x25519_mlkem512_Time_ms,x25519_mlkem512_Bytes_Total,mlkem512_Time_ms,mlkem512_Bytes_Total
3.54,0,2.51,0,15.59,0,4.68,0,2.48,0
2.85,0,3.16,0,15.4,0,6.59,0,2.39,0
3.74,0,2.37,0,12.6,0,5.52,0,2.53,0
2.84,0,4.42,0,13.44,0,4.9,0,2.79,0
2.8,0,3.7,0,18.86,0,5.05,0,2.68,0
2.77,0,3.09,0,15.96,0,6.39,0,2.31,0
3.93,0,3.43,0,13.66,0,6.76,0,2.6,0
1002.96,0,2.99,0,13.1,0,6.72,0,2.65,0
3.49,0,3.85,0,13.97,0,4.95,0,2.63,0
2.71,0,2.49,0,13.25,0,5.86,0,3.18,0
2.8,0,2.59,0,15.04,0,5.19,0,2.57,0
3.87,0,2.96,0,12.77,0,6.75,0,1003.44,0
1002.12,0,3.47,0,14.58,0,6.23,0,2.82,0
2.76,0,2.94,0,13.73,0,6.01,0,2.9,0
2.71,0,2.96,0,13.34,0,6.43,0,2.52,0
2.69,0,3.41,0,14.87,0,4.63,0,3.17,0
3.42,0,2.84,0,13.7,0,5.78,0,2.52,0
2.81,0,2.56,0,15.16,0,7.27,0,2.45,0
2.94,0,2999.99,0,13.07,0,4.9,0,3.09,0
1003.21,0,3.17,0,16.46,0,5.04,0,3.79,0
2.83,0,2.53,0,22.31,0,6.39,0,3.41,0
1003.21,0,2.51,0,14.79,0,7.43,0,3.18,0
2.89,0,2.5,0,20.81,0,9.52,0,3.52,0
2.79,0,1001.93,0,14.83,0,6.22,0,4.37,0
1002.07,0,2.49,0,13.41,0,4.92,0,3.19,0
2.89,0,1001.88,0,16.65,0,7.57,0,1002.66,0
1002.05,0,6998.23,0,22.52,0,8.45,0,3.6,0
3.02,0,2.47,0,14.82,0,6.73,0,1021.18,0
2.79,0,3.18,0,22.14,0,5.87,0,3.1,0
2.77,0,3.43,0,20.78,0,1004.77,0,1002.43,0
2.7,0,3000.87,0,15.36,0,5.36,0,2.67,0
2.76,0,3.2,0,12.55,0,5.78,0,2.68,0
2.68,0,4.08,0,14.94,0,6.35,0,2.58,0
2.82,0,3.3,0,13.26,0,4.96,0,2.56,0
2.78,0,1002.96,0,21.9,0,1034.16,0,1027.73,0
2.89,0,2.49,0,12.99,0,4.68,0,3.88,0
2.84,0,2.52,0,14.16,0,6.71,0,1002.47,0
2.63,0,2.41,0,14.13,0,5.38,0,2.58,0
2.76,0,6999.35,0,12.78,0,8.06,0,3.03,0
2.77,0,3.51,0,16.64,0,1006.52,0,3000.86,0
1002.05,0,3.25,0,13.44,0,6.39,0,2.94,0
2.93,0,3.8,0,14.94,0,5.66,0,3.17,0
2.82,0,3.2,0,14.49,0,7.13,0,3.15,0
1002.04,0,3.09,0,22.74,0,1031.29,0,2.56,0
2.93,0,2.49,0,12.86,0,4.82,0,2.9,0
2.91,0,2.54,0,13.92,0,4.87,0,3002.8,0
1003.18,0,2.62,0,14.44,0,5.47,0,2.71,0
2.75,0,2.48,0,12.34,0,1029.59,0,2.68,0
3.03,0,2.56,0,15.71,0,6.6,0,2.38,0
2.86,0,3001.39,0,12.7,0,5.69,0,2.44,0
2.99,0,2.53,0,14.87,0,1008.02,0,3.46,0
2.81,0,3.14,0,20.98,0,4.75,0,2.88,0
2.69,0,1002.98,0,14.47,0,4.62,0,3.36,0
2.88,0,3.23,0,13.35,0,1034.94,0,4.31,0
2.77,0,2.59,0,14.15,0,6.02,0,2.7,0
4.69,0,2.41,0,14.16,0,6.45,0,2.52,0
3.37,0,2.39,0,14.42,0,6.33,0,3.48,0
1002.25,0,1002.44,0,15.11,0,5.73,0,2.53,0
2.62,0,1002.83,0,12.81,0,7.9,0,2.56,0
2.89,0,3.18,0,13.99,0,5.54,0,2.54,0
2.67,0,3.85,0,14.74,0,5.73,0,3.04,0
2.82,0,3001.27,0,17.94,0,5.6,0,2.98,0
2.73,0,2.65,0,15.46,0,5.57,0,3.19,0
2.71,0,2.71,0,13.18,0,6.85,0,2.55,0
2.75,0,1002.87,0,16.21,0,6.56,0,3.79,0
2.77,0,3.25,0,14.46,0,7.16,0,4.64,0
2.87,0,3.06,0,16.96,0,1006.2,0,3.16,0
2.76,0,3.81,0,14.26,0,6.66,0,1003.17,0
2.88,0,2.56,0,14.68,0,1006.68,0,2.81,0
2.74,0,3.08,0,12.79,0,1006.44,0,2.49,0
3.23,0,3.13,0,16.81,0,1005.41,0,2.98,0
1002.03,0,2.41,0,18.3,0,4.5,0,3.71,0
2.66,0,1002.76,0,13.99,0,4.87,0,2.68,0
3.51,0,2.56,0,15.9,0,6.86,0,2.67,0
3.33,0,2.83,0,25.93,0,6.72,0,2.62,0
3.12,0,6999.15,0,22.27,0,1032.61,0,1002.26,0
5.53,0,2.44,0,16.04,0,1006.07,0,3.23,0
3.03,0,2.35,0,13.18,0,5.46,0,3.02,0
2.96,0,1002.2,0,16.28,0,5.66,0,3.23,0
6999.4,0,1001.99,0,20.42,0,4.51,0,2.59,0
2.69,0,,0,15.12,0,5.08,0,3.05,0
6997.46,0,2.33,0,16.11,0,1005.44,0,3.13,0
2.69,0,2.32,0,13.9,0,5.34,0,3.07,0
3.62,0,2.43,0,16.44,0,6.28,0,1028.45,0
2.69,0,3.15,0,14.36,0,4.85,0,3.22,0
2.77,0,2.34,0,15.75,0,1004.89,0,2.54,0
1003.24,0,3.05,0,14.34,0,6.36,0,1002.35,0
1002.77,0,3.73,0,12.94,0,1004.79,0,1003.25,0
2.63,0,2.88,0,16.12,0,4.57,0,3.82,0
3.68,0,2.45,0,12.99,0,5.13,0,3.02,0
2.63,0,3001.52,0,15.98,0,4.62,0,2.63,0
1003.03,0,3.68,0,13.24,0,7.29,0,2.54,0
2.79,0,2.4,0,22.62,0,5.62,0,3.2,0
3.15,0,2999.82,0,13.08,0,1007.67,0,3.6,0
2.86,0,3.24,0,15.43,0,4.84,0,2.94,0
3.4,0,3.5,0,21.14,0,1004.12,0,2.69,0
2.84,0,2.48,0,15.81,0,4.63,0,3.81,0
2.83,0,2.42,0,12.59,0,4.45,0,2.45,0
2.79,0,2.51,0,15.9,0,4.29,0,1002.09,0
2.74,0,2.53,0,19.27,0,4.63,0,2.57,0
3.95,0,2.48,0,19.02,0,4.35,0,1002.82,0
3001.86,0,2.4,0,14.69,0,1004.84,0,1028.58,0
,0,3.81,0,15.41,0,5.03,0,3.22,0
3.47,0,2.56,0,13.11,0,6.15,0,2.61,0
2.83,0,4.88,0,15.79,0,6.44,0,2.45,0
3.22,0,2.64,0,21.72,0,5.62,0,2.39,0
2.79,0,2.36,0,13.75,0,7.79,0,1086.35,0
3.44,0,3000.93,0,21.09,0,6.36,0,2.55,0
2.62,0,1002.51,0,19.78,0,6.19,0,1002.29,0
2.76,0,1002.52,0,29.34,0,5.43,0,2.45,0
2.8,0,3000.59,0,20.85,0,7.89,0,2.8,0
2.71,0,2.38,0,23.06,0,4.82,0,3.37,0
2.75,0,1001.91,0,22.23,0,4.58,0,2.75,0
2.85,0,2.54,0,23.01,0,4.8,0,3.58,0
4.22,0,2.49,0,14.09,0,5.15,0,3.24,0
3000.92,0,2.4,0,20.29,0,4.57,0,2.5,0
2.98,0,2.42,0,23.2,0,4.51,0,2.5,0
3.65,0,2.43,0,16.07,0,6.26,0,3.48,0
1002.0,0,2.5,0,14.19,0,1031.89,0,2.39,0
2.81,0,6998.76,0,20.92,0,5.88,0,1002.79,0
2.81,0,3.05,0,1043.14,0,5.81,0,2.79,0
2.7,0,3.68,0,13.37,0,1005.09,0,4.43,0
2.66,0,1002.09,0,13.98,0,7.21,0,1003.42,0
2.86,0,2.92,0,13.14,0,1032.74,0,2.7,0
1003.28,0,2.93,0,13.45,0,5.95,0,2.58,0
2.78,0,2.82,0,15.02,0,5.01,0,2.82,0
3000.14,0,3000.93,0,1015.14,0,1114.58,0,2.67,0
1001.99,0,1001.94,0,14.85,0,1035.47,0,2.47,0
2.65,0,4.77,0,12.76,0,5.73,0,2.84,0
2.86,0,3.15,0,1036.33,0,6.14,0,2.62,0
1001.96,0,3.11,0,14.96,0,4.98,0,2.42,0
2.75,0,1001.96,0,12.65,0,4.59,0,3.04,0
2.69,0,5.5,0,16.18,0,4.76,0,2.77,0
1001.95,0,5.67,0,13.16,0,4.67,0,1028.19,0
2.96,0,2.56,0,15.38,0,5.14,0,2.88,0
2.9,0,2.46,0,20.5,0,3003.69,0,3.15,0
1001.97,0,2.48,0,15.26,0,1062.3,0,2.56,0
2.74,0,1002.22,0,13.93,0,8.18,0,1027.8,0
3.32,0,2.56,0,23.51,0,6.43,0,3.25,0
2.77,0,2.84,0,14.07,0,5.86,0,2.81,0
2.77,0,3.11,0,15.78,0,6.12,0,2.49,0
2.71,0,1001.88,0,12.75,0,4.55,0,1002.09,0
2.73,0,2.62,0,1019.16,0,6.56,0,3.16,0
2.66,0,2.65,0,12.89,0,1013.84,0,1028.16,0
2.65,0,3002.07,0,1018.53,0,1057.67,0,2.78,0
2.62,0,2.86,0,15.96,0,4.99,0,2.51,0
3.52,0,2.82,0,17.07,0,5.76,0,2.47,0
2.79,0,3.04,0,1038.12,0,4.7,0,2.56,0
3.14,0,2.9,0,14.71,0,7.15,0,1027.18,0
2.73,0,3.77,0,13.73,0,5.04,0,2.48,0
2.93,0,2.62,0,16.36,0,1025.58,0,2.51,0
3.54,0,2.5,0,14.86,0,9.22,0,2.5,0
2.82,0,1001.9,0,17.09,0,5.62,0,2.45,0
3.02,0,1002.22,0,13.34,0,4.87,0,1083.11,0
3.44,0,2.37,0,17.25,0,4.87,0,2.66,0
2.75,0,2.52,0,12.68,0,1005.18,0,3.53,0
3.26,0,3002.07,0,15.72,0,4.5,0,1028.35,0
3.08,0,2.44,0,13.02,0,4.5,0,2.48,0
3.13,0,3.51,0,21.52,0,1036.58,0,2.89,0
2.84,0,2.5,0,1039.53,0,5.71,0,3.01,0
2.92,0,2.34,0,15.78,0,7.92,0,2.39,0
2.88,0,3.2,0,14.32,0,5.58,0,2.65,0
2.68,0,3.35,0,13.08,0,1004.39,0,3.22,0
1002.54,0,2.69,0,16.73,0,1004.94,0,3.27,0
6999.93,0,3.04,0,14.98,0,5.96,0,2.34,0
2.64,0,3.29,0,16.27,0,5.76,0,3.19,0
2.67,0,4.09,0,18.23,0,4.61,0,3.25,0
3.39,0,2.98,0,21.4,0,1004.19,0,1002.77,0
2.73,0,2.92,0,1022.63,0,6.29,0,3.03,0
3.29,0,2.42,0,20.45,0,6.31,0,2.88,0
2.66,0,2.71,0,16.15,0,5.44,0,2.61,0
2.77,0,3001.49,0,1018.05,0,5.45,0,2.51,0
2.71,0,2.61,0,12.64,0,1005.33,0,2.47,0
1002.0,0,2.58,0,15.94,0,1035.06,0,2.48,0
2.62,0,2.75,0,13.97,0,1004.13,0,1002.97,0
3.5,0,2.52,0,15.55,0,4.61,0,1027.7,0
2.69,0,3.06,0,20.41,0,5.05,0,2.51,0
3.55,0,3001.21,0,18.4,0,4.71,0,2.57,0
2.82,0,2.38,0,12.88,0,6.55,0,2.56,0
3.22,0,2.4,0,15.4,0,4.45,0,2.85,0
1001.96,0,2.62,0,12.8,0,5.75,0,2.61,0
4.07,0,2.56,0,14.82,0,7.24,0,3.11,0
3.31,0,3.03,0,13.85,0,4.87,0,3.86,0
2.88,0,3.11,0,12.6,0,5.85,0,3.2,0
3.08,0,3.37,0,15.96,0,1043.29,0,4.04,0
