P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
429.99,0,2086.79,0,233.28,0,7.31,0,5.27,0
1284.16,0,1016.56,0,1035.7,0,6.88,0,5.0,0
1267.69,0,218.08,0,15.12,0,5.84,0,4.18,0
11.01,0,5.21,0,22.09,0,5.76,0,4.39,0
10.95,0,5.21,0,1299.4,0,1244.57,0,4.42,0
11.61,0,1272.5,0,1055.01,0,1884.23,0,4.92,0
216.03,0,5.23,0,1073.78,0,6.8,0,8.07,0
225.85,0,5.22,0,238.15,0,5.99,0,8.42,0
1030.65,0,2062.36,0,1080.95,0,1060.22,0,4.84,0
8.55,0,5.82,0,15.57,0,1080.39,0,4.79,0
8.54,0,5.32,0,1051.09,0,9.52,0,1048.85,0
8.98,0,221.72,0,15.52,0,6.57,0,4.36,0
425.72,0,5.38,0,15.05,0,8.8,0,4.38,0
224.27,0,5.23,0,15.03,0,6.39,0,4.41,0
421.95,0,424.51,0,15.46,0,6.14,0,4.42,0
9.26,0,5.27,0,1043.18,0,220.8,0,1220.16,0
9.79,0,423.51,0,16.01,0,1434.6,0,1061.44,0
9.75,0,5.21,0,15.25,0,2678.69,0,4.51,0
10.43,0,3487.14,0,15.7,0,6.48,0,628.6,0
11.24,0,5.79,0,237.0,0,6.16,0,4.5,0
9.91,0,5.04,0,639.11,0,226.02,0,4.52,0
10.8,0,1655.48,0,15.78,0,1049.22,0,217.82,0
11.36,0,5.59,0,15.65,0,1011.95,0,4.85,0
10.04,0,5.09,0,15.55,0,6.16,0,1041.52,0
1063.04,0,1255.01,0,15.46,0,5.94,0,5.07,0
9.8,0,5.65,0,236.38,0,6.01,0,1266.31,0
