P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
7.46,0,17.61,0,4.89,0
10.6,0,1017.58,0,4.93,0
9.52,0,18.75,0,1003.76,0
7.57,0,17.2,0,4.63,0
7002.39,0,1026.38,0,4.67,0
9.39,0,18.04,0,4.94,0
7.59,0,21.42,0,4.84,0
7.44,0,1071.0,0,4.77,0
7.63,0,20.67,0,4.58,0
1007.94,0,17.33,0,4.57,0
7.25,0,18.08,0,1005.61,0
7.57,0,27.04,0,5.43,0
10.34,0,21.31,0,1011.22,0
7.87,0,26.14,0,6.22,0
7.46,0,1018.55,0,4.5,0
7.34,0,19.33,0,4.64,0
9.86,0,18.55,0,4.72,0
14.61,0,17.71,0,4.52,0
1007.8,0,17.77,0,5.0,0
7.49,0,18.57,0,4.61,0
7.6,0,27.37,0,3002.97,0
9.56,0,28.58,0,4.64,0
7.42,0,18.61,0,5.58,0
7.46,0,28.08,0,4.61,0
7.38,0,28.27,0,4.8,0
7.34,0,29.27,0,4.71,0
1007.7,0,26.22,0,4.55,0
7.58,0,27.61,0,5.4,0
1007.37,0,18.33,0,6.29,0
7.79,0,1046.86,0,4.81,0
7.56,0,20.29,0,4.45,0
11.54,0,25.77,0,4.89,0
15.31,0,20.08,0,1005.61,0
10.61,0,29.6,0,6.58,0
7.69,0,26.51,0,1032.24,0
8.18,0,23.22,0,4.6,0
9.59,0,17.36,0,5.12,0
7.54,0,23.17,0,1032.06,0
8.54,0,1048.37,0,4.59,0
10.62,0,29.41,0,5.68,0
7.82,0,1044.53,0,4.77,0
9.47,0,21.38,0,4.76,0
7.51,0,1046.89,0,4.79,0
10.89,0,17.47,0,7.45,0
7.92,0,17.14,0,4.77,0
10.4,0,17.38,0,4.72,0
8.23,0,18.23,0,4.7,0
7.98,0,17.88,0,1004.48,0
7.96,0,18.38,0,4.52,0
11.9,0,28.28,0,5.02,0
7.63,0,3051.88,0,4.89,0
3005.38,0,25.66,0,1011.02,0
10.29,0,20.05,0,5.7,0
10.48,0,19.95,0,6.77,0
8.34,0,1016.72,0,4.77,0
10.83,0,18.37,0,4.59,0
3005.4,0,21.14,0,1031.29,0
10.53,0,18.44,0,6.71,0
7.35,0,18.42,0,4.75,0
7.54,0,17.22,0,4.56,0
7.62,0,1017.13,0,4.93,0
1009.04,0,17.65,0,5.81,0
7.33,0,27.29,0,4.57,0
7.33,0,21.38,0,4.85,0
7.23,0,17.52,0,4.57,0
11.74,0,26.93,0,5.31,0
7.79,0,17.71,0,4.72,0
7.4,0,18.47,0,5.04,0
1009.85,0,17.44,0,4.84,0
7.56,0,29.38,0,4.73,0
11.28,0,17.84,0,5.17,0
1010.27,0,18.52,0,4.98,0
10.4,0,27.3,0,5.28,0
10.52,0,20.85,0,1032.21,0
1007.51,0,1019.1,0,4.69,0
1009.92,0,18.58,0,5.13,0
7.53,0,18.05,0,1003.75,0
7.66,0,34.69,0,6.36,0
,0,1056.74,0,5.45,0
8.07,0,20.12,0,5.63,0
7.71,0,26.77,0,4.49,0
7.61,0,17.81,0,1003.6,0
7.68,0,20.89,0,4.73,0
1006.93,0,27.19,0,1010.97,0
7.3,0,18.77,0,6.57,0
1007.1,0,1017.28,0,1026.57,0
7.5,0,18.36,0,1010.76,0
8.05,0,21.47,0,4.6,0
7.56,0,18.11,0,4.66,0
7.43,0,19.13,0,1031.62,0
7.53,0,28.32,0,4.62,0
7.59,0,1041.5,0,4.47,0
8.32,0,16.8,0,6.63,0
10.71,0,17.59,0,4.36,0
7.46,0,1016.9,0,7.2,0
10.64,0,18.19,0,4.77,0
7.38,0,17.77,0,5.73,0
3006.5,0,20.73,0,4.65,0
10.48,0,19.0,0,4.64,0
8.71,0,1019.21,0,1010.83,0
7.44,0,1017.28,0,4.51,0
1009.91,0,17.29,0,4.57,0
10.78,0,18.38,0,5.26,0
7.59,0,28.26,0,1010.25,0
7.5,0,28.17,0,1003.66,0
7.54,0,1016.64,0,6.41,0
7.96,0,1034.95,0,6.5,0
7.25,0,18.29,0,1008.37,0
7.61,0,18.54,0,4.71,0
7.48,0,18.54,0,6.84,0
1007.1,0,17.99,0,4.61,0
7.38,0,17.16,0,4.65,0
7.54,0,1017.37,0,3002.94,0
9.86,0,18.19,0,4.42,0
7.64,0,1018.22,0,4.43,0
7.5,0,18.27,0,1010.62,0
7.56,0,26.64,0,4.63,0
7.32,0,25.98,0,4.77,0
1006.98,0,1048.94,0,6.72,0
7.51,0,17.05,0,4.56,0
1006.9,0,1017.08,0,4.77,0
7.48,0,17.99,0,4.79,0
8.08,0,17.78,0,5.37,0
7.49,0,17.41,0,4.76,0
7.52,0,26.66,0,5.15,0
7.57,0,21.66,0,1005.59,0
7.62,0,17.08,0,4.69,0
7.45,0,1018.45,0,4.73,0
7.71,0,26.11,0,4.72,0
9.83,0,3024.43,0,5.54,0
11.05,0,20.48,0,4.81,0
7.57,0,16.88,0,4.69,0
